STUDENTID,sessionTotalTimeSeconds,numVisitedQuestions,totalActions,EfficientlyCompletedBlockA,EfficientlyCompletedBlockB,VH356862,VH098810,VH098519,VH098808,VH139047,VH098759,VH098740,VH134366,VH098753,VH134387,VH098783,BlockRev,VH098812,VH139196,VH134373,VH098839,VH098597,VH098556,VH098522,VH098779,VH098834,EOSTimeLft,SecTimeOut,HELPMAT8
2333036321,1498.74,20,218,True,True,14.514,20.596,52.644,98.633,165.027,221.72,26.183,161.023,110.94,19.664,104.02,7.259,62.416,55.477,121.613,55.874,57.98,25.796,29.284,26.354,56.066,5.657,0.0,0.0
2333036488,1625.383,20,403,True,True,14.663,239.799,87.826,109.522,191.525,60.313,89.149,220.406,49.873,34.797,41.253,24.204,47.767,57.567,15.213,20.25,23.207,24.746,207.98,40.4,22.877,2.046,0.0,0.0
2333037174,1816.47,20,503,True,True,13.466,22.889,143.255,38.23,184.573,130.696,54.253,140.871,104.336,24.534,146.61,0.0,40.49,95.433,0.2,99.377,245.297,21.576,146.19,89.027,71.867,0.0,3.3,0.0
2333037328,1700.81,20,493,True,False,27.346,13.234,27.62,67.503,154.36,74.33,88.963,230.911,32.583,144.893,104.94,193.266,49.027,121.87,66.616,73.214,18.096,12.95,46.454,119.394,25.68,7.56,0.0,0.0
2333037352,1358.193,20,197,True,True,9.673,26.963,46.287,70.397,124.293,172.287,52.46,102.163,83.167,56.153,97.597,4.826,149.12,62.986,47.367,55.557,50.246,18.704,56.427,16.82,45.643,9.057,0.0,0.0
2333037514,1816.063,14,151,False,True,18.89,67.57,229.316,254.92,158.38,153.037,80.827,172.783,126.68,102.713,127.47,0.0,100.347,96.21,119.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.443,0.0
2333037611,1815.44,18,275,False,True,17.47,21.283,196.493,83.34,63.904,65.933,63.547,219.39,87.443,153.337,370.2,0.0,66.593,99.44,64.87,86.357,63.843,35.09,0.0,51.584,0.0,0.0,5.323,0.0
2333037859,1169.057,20,205,True,False,4.387,28.133,33.677,77.619,90.051,172.36,40.836,173.767,102.153,14.577,77.89,6.014,132.74,63.323,90.904,21.813,4.51,4.163,7.76,14.407,4.4,3.573,0.0,0.0
2333037867,1812.58,13,146,False,False,11.634,41.61,69.49,123.78,485.88,260.903,45.023,265.157,83.55,234.857,87.46,0.0,43.843,55.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.656,0.0
2333038022,1073.477,20,262,True,False,7.583,18.984,65.179,65.571,189.553,43.231,109.412,70.097,31.77,41.224,52.809,6.034,5.33,107.974,74.323,32.487,53.824,15.843,56.217,12.936,6.286,6.81,0.0,0.0
2333038707,1777.184,20,245,True,True,10.947,44.087,191.06,47.036,178.434,47.076,59.114,241.773,84.677,43.86,203.04,10.837,76.17,76.17,108.85,117.7,74.336,35.244,22.183,22.246,72.204,10.14,0.0,0.0
2333039118,1812.294,16,169,False,True,7.514,28.78,88.543,87.303,224.6,108.844,25.28,136.083,230.15,89.263,231.53,0.0,97.03,88.907,297.153,60.647,7.444,0.0,0.0,0.0,0.0,0.0,3.223,0.0
2333039304,1812.947,15,674,False,True,5.594,26.416,212.494,153.493,63.343,222.264,47.586,238.314,170.66,62.019,196.591,0.0,86.18,125.963,133.573,63.523,0.0,0.0,0.0,0.0,0.0,0.0,4.934,0.0
2333039398,1502.023,20,443,True,True,6.223,26.63,56.457,52.48,32.343,90.82,105.98,134.847,216.52,54.56,134.626,4.257,39.047,112.99,130.927,43.38,69.073,15.113,45.03,24.174,99.45,7.096,0.0,0.0
2333039967,1315.553,20,463,True,False,12.49,25.866,71.37,118.23,129.933,163.955,70.396,85.803,23.903,75.274,41.81,9.717,44.39,48.313,75.786,105.364,67.67,23.95,44.54,34.22,37.763,4.81,0.0,0.0
2333042283,1818.606,14,300,False,False,24.4,29.803,111.32,325.977,292.03,248.006,51.19,91.654,174.253,108.463,73.4,0.0,146.824,110.954,21.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0
2333042542,1523.683,20,264,True,True,16.8,19.426,67.224,51.976,145.35,104.174,43.09,132.066,54.404,121.983,115.037,33.997,82.933,102.047,108.763,85.397,37.543,40.247,62.337,24.603,71.203,3.083,0.0,0.0
2333042631,1394.797,20,368,True,False,5.877,32.293,51.994,110.666,96.053,121.833,38.548,96.846,86.474,98.807,125.782,22.077,124.398,88.886,34.503,59.87,28.97,20.77,70.037,32.037,41.723,6.353,0.0,0.0
2333042704,988.927,20,196,True,False,9.537,13.337,43.96,41.216,28.427,103.253,38.8,117.171,56.205,57.658,58.263,11.19,27.187,51.55,65.99,90.924,50.69,23.429,26.267,22.473,47.81,3.59,0.0,0.0
2333043051,1773.47,20,424,True,True,19.136,53.264,77.65,100.253,242.917,158.546,191.147,215.34,110.423,61.677,45.68,18.0,31.113,100.37,145.22,44.22,42.267,15.773,22.847,31.544,33.083,13.0,0.0,0.0
2333043298,1829.2,19,424,False,False,26.927,35.673,35.64,84.18,92.056,377.547,77.9,324.617,89.8,139.383,251.406,0.0,105.711,56.007,35.173,48.594,5.296,7.384,0.0,12.97,5.446,0.0,11.64,5.85
2333043441,1436.79,20,407,True,False,12.706,30.064,52.156,93.757,76.493,74.184,76.73,116.846,9.8,160.207,123.813,33.621,30.314,90.35,98.97,65.723,36.597,6.806,41.659,13.894,191.12,0.98,0.0,0.0
2333043638,1820.024,14,250,False,False,10.104,23.57,78.616,64.11,70.437,244.47,56.177,231.75,308.843,208.97,260.53,0.0,99.287,101.173,51.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.563,0.0
2333043999,1810.493,15,587,False,False,11.213,57.09,276.284,53.293,313.987,146.613,100.227,140.406,76.747,84.543,63.464,0.0,148.106,141.077,146.766,47.59,0.0,0.0,0.0,0.0,0.0,0.0,3.087,0.0
2333044588,1265.284,20,384,True,True,5.134,59.536,101.46,88.637,80.19,73.263,24.577,150.883,35.984,44.076,112.957,8.813,40.677,44.3,152.233,29.607,24.033,31.507,76.79,22.046,56.054,2.527,0.0,0.0
2333044677,1823.89,20,589,True,False,13.62,17.803,133.81,33.87,34.557,29.523,71.69,236.623,11.577,56.713,35.604,162.897,90.18,97.22,79.156,41.81,76.424,5.84,374.916,201.07,9.58,0.0,9.407,0.0
2333045029,1811.217,14,338,False,False,12.17,34.904,97.963,68.887,240.459,2.78,197.534,443.437,143.537,102.669,46.78,0.0,144.036,157.304,115.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0
2333045681,1586.137,20,463,True,False,7.647,33.868,58.852,107.157,115.747,108.753,46.557,78.413,197.564,113.939,78.367,2.693,83.31,149.224,77.903,100.21,36.13,60.723,61.771,18.547,44.529,4.233,0.0,0.0
2333045789,1816.76,19,474,False,True,12.54,24.656,124.237,36.02,126.143,298.64,46.134,127.913,21.717,39.78,77.843,0.0,135.17,154.597,94.503,78.57,34.057,37.11,0.0,30.656,311.614,0.0,4.86,0.0
2333045975,1819.3,20,331,True,True,22.92,22.86,80.397,29.856,66.604,301.316,37.947,189.264,127.53,117.182,56.354,9.712,66.426,188.027,175.773,77.957,46.143,20.777,89.233,24.576,60.144,4.586,3.716,0.0
2333046190,1818.53,20,337,True,True,23.337,38.243,65.14,163.567,93.02,98.85,65.897,64.913,114.245,357.232,63.543,0.0,64.86,148.66,92.664,141.1,31.0,28.796,66.466,16.164,76.383,0.0,4.45,0.0
2333046441,1797.917,20,307,True,True,13.397,17.66,81.53,139.623,76.833,169.981,38.482,189.551,92.5,129.61,122.62,10.0,113.284,76.676,148.46,129.151,66.596,34.257,56.833,23.147,63.289,4.437,0.0,0.0
2333046530,937.08,20,459,True,False,3.87,37.981,48.593,63.383,12.343,27.261,30.413,86.6,58.866,34.694,50.813,23.629,77.273,41.434,33.292,41.794,52.197,28.12,48.45,28.664,98.406,9.004,0.0,0.0
2333046637,1620.054,20,338,True,True,12.36,22.827,125.791,67.583,76.643,119.727,78.773,95.093,125.847,103.923,101.677,20.533,59.067,108.106,109.41,105.31,37.64,52.444,93.146,18.65,74.92,10.584,0.0,0.0
2333047471,1819.534,20,423,True,False,16.254,34.12,107.54,173.979,144.874,238.426,54.677,108.434,139.8,79.58,54.37,53.38,106.236,69.8,154.457,73.883,46.96,72.257,37.937,22.887,24.963,0.0,4.72,0.0
2333047668,1813.64,14,347,False,False,34.75,53.777,78.01,395.123,224.92,103.197,63.717,82.366,210.294,105.26,218.583,0.0,50.28,174.649,15.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324,0.0
2333048079,1260.8,20,230,True,False,10.2,19.111,33.612,54.929,167.071,63.629,41.024,172.394,100.093,154.323,35.747,34.653,30.02,67.191,68.612,51.733,39.843,32.984,19.36,13.583,49.058,1.63,0.0,0.0
2333048761,244.18,20,164,True,False,5.596,10.36,51.964,16.326,16.574,3.273,2.213,39.594,9.346,37.164,3.143,3.677,8.893,5.054,4.416,2.874,5.57,2.213,4.15,2.38,6.017,3.383,0.0,0.0
2333049172,1833.66,20,458,True,True,16.95,48.014,72.143,80.678,181.92,148.584,106.478,185.643,107.563,134.662,157.891,9.554,53.349,138.611,131.437,61.029,44.196,35.735,38.084,29.255,46.261,0.0,5.623,0.0
2333049211,1717.043,20,322,True,True,6.513,13.394,74.603,20.505,179.242,267.906,86.433,130.189,324.548,27.243,33.369,10.282,65.234,96.7,61.758,13.606,94.21,51.514,36.098,46.403,71.609,5.684,0.0,0.0
2333050308,1236.7,20,199,True,True,9.803,12.26,77.753,81.704,105.176,109.927,38.227,68.686,66.264,100.526,40.477,17.433,49.25,44.647,88.95,104.63,29.19,44.52,21.84,29.93,85.92,9.587,0.0,0.0
2333050405,1774.73,20,464,True,True,10.333,63.162,74.097,161.773,121.354,93.23,43.619,245.128,31.273,227.467,67.309,9.771,61.899,115.226,112.153,61.24,77.686,24.893,52.232,28.47,89.901,2.514,0.0,0.0
2333050626,1814.52,12,425,False,False,17.31,27.106,89.957,145.077,119.39,355.87,347.92,131.746,200.239,92.727,138.116,0.0,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233,52.954
2333050961,1492.02,20,521,True,True,8.76,46.037,58.963,56.936,157.717,180.993,61.564,103.126,12.114,93.66,202.193,4.98,76.173,72.384,93.32,78.764,79.103,16.377,37.623,14.953,32.067,4.213,0.0,0.0
2333051568,1817.57,20,763,True,True,9.11,24.276,70.287,72.367,156.87,116.566,80.57,134.427,140.46,130.41,49.39,3.42,97.167,101.109,98.214,138.573,38.127,31.347,216.094,42.53,61.996,1.71,2.55,0.0
2333052599,1806.4,20,268,True,False,10.483,34.407,95.933,67.153,159.934,59.236,117.29,94.604,37.99,91.576,73.14,3.77,197.89,255.644,267.933,64.663,94.37,24.04,23.04,20.347,10.987,1.97,0.0,0.0
2333052670,1587.544,20,283,True,False,15.03,16.84,99.717,227.96,248.427,155.293,46.513,179.617,53.6,34.337,55.41,8.777,50.866,57.104,61.779,82.307,82.004,9.19,84.843,7.253,9.027,1.65,0.0,0.0
2333052751,1822.003,19,233,False,True,7.183,42.104,114.88,108.95,333.912,139.052,72.423,298.63,71.856,24.808,136.27,0.0,62.693,47.166,3.313,143.883,96.28,51.414,0.0,42.866,20.47,0.0,3.85,0.0
2333053102,1814.44,15,296,False,True,4.827,43.034,84.046,231.36,90.26,270.327,50.146,125.647,164.267,123.18,132.566,0.0,68.814,326.12,0.51,93.572,0.0,0.0,0.0,0.0,0.0,0.0,5.764,0.0
2333053269,1193.743,20,191,True,True,13.913,24.903,30.36,63.211,88.909,150.613,41.72,87.004,84.227,26.126,50.49,8.757,87.39,55.43,82.97,107.941,32.27,22.339,46.607,22.883,61.737,3.943,0.0,0.0
2333053617,1968.367,15,410,False,False,6.694,23.93,28.923,103.05,586.4,113.347,45.926,224.717,167.08,55.787,285.006,0.0,66.14,81.974,6.323,153.371,0.0,0.0,0.0,0.0,0.0,0.0,19.699,0.0
2333053790,1376.406,20,171,True,False,9.6,24.78,62.08,65.91,174.4,86.63,39.376,197.477,63.96,44.043,78.514,13.364,18.81,59.836,46.48,51.574,38.563,11.113,242.939,12.57,32.727,1.66,0.0,0.0
2333054206,1282.467,20,241,True,True,9.384,23.523,56.799,37.094,81.316,115.577,101.334,92.91,108.369,51.207,83.103,6.088,57.774,58.272,121.621,106.814,30.929,32.964,40.584,21.155,38.694,6.956,0.0,0.0
2333054362,1817.193,20,244,True,True,10.42,14.693,158.943,72.08,221.664,243.854,54.87,145.222,100.137,60.38,33.734,0.0,125.783,102.509,104.181,133.36,24.389,44.777,72.73,30.174,58.623,0.0,4.67,0.0
2333054494,1639.964,20,278,True,False,12.19,21.302,48.024,50.202,74.232,98.889,74.431,79.339,120.174,98.08,94.123,29.464,81.611,48.419,149.727,113.978,76.343,156.299,43.263,108.137,52.623,9.114,0.0,0.0
2333054559,1571.283,20,261,True,True,8.847,24.575,91.106,76.74,175.857,39.447,44.536,134.234,128.01,100.23,104.87,18.347,67.77,142.603,179.257,58.941,38.237,35.4,34.493,20.5,40.303,6.98,0.0,0.0
2333054711,1608.406,20,243,True,True,14.286,26.757,25.31,46.897,294.646,234.114,40.723,221.187,102.66,73.75,111.957,8.256,35.536,108.78,45.974,68.046,23.92,38.734,18.754,22.583,27.243,2.2,0.0,16.093
2333055067,1482.694,20,328,True,True,8.647,20.483,37.326,187.203,92.856,135.699,40.769,88.112,53.988,149.376,38.497,6.576,148.933,78.651,55.193,60.497,83.6,26.316,53.212,54.957,56.25,5.553,0.0,0.0
2333055091,1587.04,20,234,True,True,22.376,29.907,76.437,129.146,94.19,202.637,36.403,147.837,71.097,82.99,57.36,17.094,95.206,63.107,90.513,67.543,46.644,34.683,63.013,21.804,127.103,9.95,0.0,0.0
2333055318,1788.58,20,515,True,True,6.414,42.866,57.028,61.05,166.442,57.93,113.667,249.123,80.856,109.37,77.103,13.673,113.769,92.178,361.814,40.701,15.499,19.937,41.496,18.391,39.393,9.88,0.0,0.0
2333055393,1825.347,14,386,False,False,16.447,41.776,56.21,45.904,361.94,77.96,62.946,481.331,133.426,244.897,87.66,0.0,50.723,99.733,52.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.923,0.0
2333055580,757.08,20,199,True,False,7.317,38.06,22.896,43.867,57.44,86.863,42.207,31.39,121.463,39.034,40.536,4.389,41.61,28.28,40.724,34.03,20.706,18.227,9.747,10.27,15.823,2.201,0.0,0.0
2333055652,1133.823,20,258,True,True,8.96,25.287,70.67,95.28,71.566,84.953,53.97,78.981,89.033,18.167,44.386,3.707,28.003,83.934,118.75,68.441,27.446,12.823,23.343,28.997,94.316,2.81,0.0,0.0
2333055695,1821.844,20,266,True,False,12.104,20.263,56.641,76.006,63.999,316.446,49.863,131.229,103.332,45.227,133.368,0.0,80.635,58.72,123.364,154.907,69.487,20.507,131.54,49.342,116.974,0.0,7.89,0.0
2333055741,1825.124,20,447,True,False,12.504,26.396,55.777,136.843,82.844,308.773,110.033,154.84,114.07,84.177,58.977,0.0,155.157,42.194,91.436,151.377,73.183,49.167,3.576,31.07,71.573,0.0,11.157,0.0
2333056683,1835.303,17,302,False,False,16.643,70.17,70.507,268.813,88.294,181.466,61.677,290.337,147.1,98.85,67.34,0.0,67.33,157.26,130.99,53.48,38.233,2.633,0.0,0.0,0.0,0.0,24.18,0.0
2333056845,1186.453,20,259,True,False,4.853,32.497,51.717,109.872,150.834,39.127,28.789,271.265,63.04,23.715,67.848,4.993,15.536,98.834,128.913,28.56,25.786,5.288,3.503,13.093,14.35,4.04,0.0,0.0
2333056853,1555.28,20,269,True,False,5.163,71.708,62.733,124.16,100.803,114.84,58.815,95.163,180.23,105.807,80.143,109.171,60.157,64.406,57.404,31.126,43.171,46.286,42.161,29.24,62.516,10.077,0.0,0.0
2333056861,870.047,20,208,True,False,15.8,20.33,59.344,54.34,74.92,19.63,54.163,71.013,6.657,76.713,71.374,28.28,4.176,86.56,11.867,37.887,23.766,36.577,21.704,65.467,22.356,7.123,0.0,0.0
2333056942,1811.006,10,347,False,True,15.053,46.233,100.164,228.246,464.987,287.307,87.32,299.463,62.24,212.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0
2333056951,1812.876,15,1165,False,False,6.74,28.123,98.383,124.227,155.467,160.17,61.187,184.086,159.597,238.62,157.566,0.0,51.66,274.067,88.52,6.903,0.0,0.0,0.0,0.0,0.0,0.0,4.2,13.36
2333057108,1723.177,20,192,True,True,9.933,24.734,48.493,56.157,45.203,117.513,47.947,203.297,231.46,141.013,88.977,18.874,94.79,42.223,149.94,65.807,90.113,48.483,52.329,59.74,78.718,7.433,0.0,0.0
2333057132,1815.277,19,780,False,True,6.347,13.596,147.464,192.86,393.043,98.377,98.1,189.663,95.603,104.584,42.31,0.0,104.203,74.997,104.196,64.104,20.223,30.253,0.0,20.617,10.56,0.0,4.177,0.0
2333057191,1316.237,20,631,True,False,6.613,12.45,49.227,46.903,84.574,104.443,20.94,46.71,57.99,37.793,40.794,5.408,66.353,43.677,190.853,37.39,105.38,49.163,87.566,61.213,157.327,3.47,0.0,0.0
2333057451,1174.446,20,303,True,False,6.383,14.853,55.48,53.837,118.697,58.046,69.224,104.62,16.443,51.977,73.47,9.054,82.42,117.716,47.757,65.387,27.71,46.176,79.223,19.717,49.28,6.976,0.0,0.0
2333057469,1822.19,16,381,False,False,9.6,60.757,82.12,201.07,147.527,100.603,78.866,202.581,161.65,90.473,225.843,0.0,83.183,100.507,72.083,162.964,35.676,0.0,0.0,0.0,0.0,0.0,6.687,0.0
2333057493,1223.76,20,296,True,False,14.69,20.49,69.396,77.334,92.476,58.798,41.232,117.064,45.869,52.437,75.693,4.04,101.65,45.202,136.736,76.406,67.347,40.903,42.527,21.277,20.316,1.877,0.0,0.0
2333057701,1430.2,20,206,True,True,9.26,16.836,97.96,50.06,147.344,83.24,42.63,181.45,124.37,57.436,83.98,5.844,75.677,76.76,152.617,52.936,30.89,27.967,23.463,15.51,68.37,5.6,0.0,0.0
2333057710,1774.963,20,455,True,True,10.136,13.58,116.0,26.794,100.45,159.573,38.99,158.043,124.71,195.146,101.656,16.371,87.724,115.186,159.567,91.917,42.376,41.154,41.224,37.763,79.563,17.04,0.0,0.0
2333057736,1482.59,20,260,True,True,9.234,28.959,45.544,67.281,57.883,73.009,57.907,126.587,41.385,65.967,84.15,9.489,78.117,134.922,98.115,130.677,39.127,47.886,174.057,46.177,63.557,2.56,0.0,0.0
2333058040,1838.374,20,561,True,True,9.704,35.351,30.525,85.213,492.21,155.677,38.195,214.249,92.279,60.107,31.41,4.23,75.733,79.87,36.674,28.375,22.862,19.883,174.297,32.749,114.714,0.0,4.067,0.0
2333058082,1022.214,20,215,True,False,0.167,33.297,49.946,50.904,87.506,60.13,36.51,107.474,67.01,74.27,48.933,7.554,25.5,61.96,84.593,72.73,29.02,16.854,36.397,20.66,45.976,4.823,0.0,0.0
2333058201,1683.696,20,247,True,True,17.046,25.084,44.416,98.68,126.444,102.33,101.356,112.697,141.117,236.276,136.19,10.94,61.694,67.106,75.964,92.786,40.57,20.737,63.45,29.587,69.496,9.73,0.0,0.0
2333058295,1574.36,20,712,True,True,20.027,44.313,63.493,41.69,73.97,139.91,78.22,93.351,106.946,91.337,79.16,105.671,31.173,123.107,105.476,63.147,26.626,27.997,36.783,94.796,103.931,23.236,0.0,0.0
2333058392,1663.003,20,487,True,False,2.92,23.82,64.104,25.13,156.166,53.55,76.96,131.234,14.343,20.307,170.5,76.686,71.863,51.93,29.907,58.086,178.79,424.67,4.74,3.694,11.223,12.38,0.0,0.0
2333058554,1793.233,20,268,True,True,10.863,12.957,26.6,56.5,53.053,301.914,41.566,255.964,177.383,93.117,60.906,14.052,37.22,80.17,145.344,73.203,56.393,26.197,112.864,100.15,42.873,13.944,0.0,0.0
2333058562,1600.844,20,289,True,True,12.82,32.954,73.39,38.726,184.894,135.896,59.387,417.907,76.73,32.193,11.903,29.504,44.46,118.477,70.653,31.437,31.327,96.929,27.14,45.714,25.0,3.403,0.0,0.0
2333058589,1819.926,20,308,True,True,13.04,28.917,85.736,70.559,66.78,156.299,87.618,145.654,66.922,209.747,180.613,0.27,71.443,124.547,107.127,35.197,64.809,19.855,161.12,33.698,89.928,0.0,0.047,0.0
2333058821,1669.383,20,425,True,True,9.807,24.703,38.82,32.166,61.111,173.647,43.616,155.394,214.323,182.439,46.243,8.139,43.714,245.344,156.1,55.63,42.901,23.482,39.998,30.164,33.912,7.73,0.0,0.0
2333059232,1653.783,20,245,True,False,6.14,22.916,39.441,53.243,51.682,100.992,77.146,114.886,61.874,144.137,188.81,10.532,67.421,55.543,92.127,135.726,37.176,117.81,136.084,16.553,115.801,7.743,0.0,0.0
2333059321,1860.88,14,320,False,False,16.977,24.136,101.374,89.68,454.76,94.503,47.013,399.18,112.514,101.476,73.037,0.0,65.083,223.077,5.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.616,0.0
2333059488,1831.43,11,358,False,False,4.556,87.447,103.4,109.517,232.743,302.653,107.827,130.257,176.017,396.98,158.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.413,0.0
2333059640,1814.093,14,269,False,True,6.21,36.256,39.207,36.143,550.304,230.123,136.3,138.73,149.357,246.138,138.76,0.0,53.79,31.83,0.0,0.0,0.0,1.906,0.0,0.0,0.0,0.0,5.493,13.546
2333059925,1725.687,20,273,True,True,12.5,31.864,61.816,249.707,177.5,230.543,167.593,95.78,35.804,56.186,92.637,8.887,57.96,67.173,93.563,38.68,39.734,69.104,21.22,87.659,13.494,16.283,0.0,0.0
2333060176,1818.094,16,303,False,False,15.6,45.354,70.353,36.427,244.146,138.77,113.854,49.91,127.833,70.547,407.346,0.0,180.704,58.746,122.947,80.867,47.513,0.0,0.0,0.0,0.0,0.0,7.177,0.0
2333060729,1606.996,20,365,True,True,10.103,34.687,74.17,86.25,50.546,168.334,96.34,68.28,190.793,52.94,160.037,36.277,53.45,53.88,91.213,197.287,48.383,28.147,36.886,33.8,29.5,5.693,0.0,0.0
2333061181,1832.457,19,238,False,True,11.51,19.624,65.36,102.493,239.373,101.487,50.647,338.6,69.506,136.15,116.26,0.0,119.407,101.14,129.417,77.86,44.183,77.281,4.724,6.512,0.0,0.0,20.923,0.0
2333061296,1812.597,15,291,False,False,2.174,17.816,135.624,295.627,204.879,66.787,49.343,313.407,232.85,97.111,138.896,0.0,99.933,127.16,18.35,9.457,0.0,0.0,0.0,0.0,0.0,0.0,3.183,0.0
2333062829,1819.957,16,382,False,False,20.66,27.761,68.122,128.278,29.649,408.634,93.557,236.11,161.736,90.613,12.225,0.0,202.48,201.013,0.606,87.384,0.0,0.0,41.876,0.0,0.0,0.0,9.253,0.0
2333063124,1458.357,20,490,True,True,4.903,16.991,43.513,57.523,31.321,128.382,38.184,100.59,121.403,140.944,58.893,4.84,89.787,87.17,159.929,103.923,35.777,41.086,11.783,18.505,161.02,1.89,0.0,0.0
2333063574,1590.447,20,573,True,False,9.583,23.568,61.106,61.043,46.156,99.997,55.414,121.787,151.173,82.116,88.051,21.58,56.332,78.611,154.863,65.541,50.239,16.537,35.931,78.776,222.253,9.79,0.0,0.0
2333064422,1638.563,20,378,True,False,8.193,19.367,73.096,78.641,59.889,64.254,33.707,194.04,198.67,23.01,204.713,12.028,111.227,59.673,94.453,83.321,66.27,18.629,103.246,33.92,86.43,11.786,0.0,0.0
2333064953,1332.53,20,343,True,True,10.593,20.603,53.56,31.717,56.517,120.48,29.336,93.528,66.379,44.376,55.388,13.472,56.489,66.46,159.779,85.721,54.144,70.196,132.965,62.858,41.415,6.554,0.0,0.0
2333065364,1800.08,20,243,True,False,7.823,19.787,232.059,98.037,81.582,25.924,28.607,73.004,6.603,75.017,143.431,56.763,181.159,53.113,97.082,305.446,89.197,34.236,97.49,19.73,72.25,1.74,0.0,0.0
2333065950,1824.083,15,249,False,True,9.27,14.99,112.13,168.006,184.308,272.293,77.609,141.912,80.999,73.47,136.113,0.0,183.196,71.867,238.917,45.32,0.0,0.0,0.0,0.0,0.0,0.0,13.683,0.0
2333066999,1633.137,20,326,True,False,14.167,83.866,98.704,176.453,212.367,74.71,73.146,122.734,155.313,77.537,68.92,8.207,62.743,155.327,17.333,87.617,92.58,18.413,16.617,3.19,8.513,4.68,0.0,0.0
2333067073,1562.08,20,314,True,True,16.4,36.043,87.36,84.643,121.874,112.419,57.524,126.421,89.133,22.22,116.64,12.53,52.197,71.453,60.15,130.75,198.356,26.45,34.085,40.534,54.654,10.244,0.0,0.0
2333067154,1618.26,20,294,True,True,0.194,17.793,108.52,46.41,136.727,129.74,40.826,231.8,37.387,36.956,40.453,4.907,77.203,58.14,272.69,94.373,86.674,28.026,31.886,63.86,41.314,10.477,0.0,21.904
2333067502,1826.477,20,517,True,False,7.667,47.713,141.577,223.679,89.047,158.55,47.57,179.01,79.23,225.39,312.27,8.734,91.384,170.71,23.914,5.276,1.157,5.794,1.176,1.755,1.044,0.0,3.83,0.0
2333067669,1405.867,20,196,True,True,12.743,22.309,28.771,160.827,71.913,176.694,73.973,98.26,16.343,14.857,50.867,11.52,102.22,115.086,56.637,93.337,74.236,50.43,57.323,26.444,87.54,3.537,0.0,0.0
2333068266,1182.494,20,237,True,False,5.244,22.996,57.711,80.87,87.78,150.863,14.19,136.633,60.86,25.927,46.086,3.578,45.911,133.442,110.023,19.571,49.039,14.67,33.644,47.157,33.906,2.393,0.0,0.0
2333068291,1548.303,20,247,True,False,7.883,15.523,136.808,47.593,75.22,186.364,23.52,203.507,51.286,68.334,47.495,14.509,79.538,82.039,249.56,39.541,37.707,20.136,94.023,33.379,28.068,6.27,0.0,0.0
2333068967,729.02,20,299,True,False,6.96,27.246,66.017,53.31,164.26,37.067,30.596,50.437,10.017,21.54,7.11,3.487,5.23,68.36,51.103,33.06,49.887,25.75,4.603,2.736,4.107,6.137,0.0,0.0
2333069467,1801.7,20,289,True,True,17.237,19.21,47.91,118.533,256.853,87.947,74.096,100.337,167.716,48.059,346.296,11.787,41.363,61.76,129.95,46.902,77.108,17.76,29.51,31.511,62.092,7.763,0.0,0.0
